"cloud_cover","sunshine","global_radiation","max_temp","mean_temp","min_temp","precipitation","pressure","snow_depth"
6,4,82,20.1,13.4,8.7,0,102490,0
0,9.5,123,17.7,13.8,7.6,0,102480,0
5,3.1,72,18.9,12,6.4,0.2,101830,0
7,3.4,73,17.6,15.6,12.2,12.7,100770,0
5,6.9,100,18.6,14,10.4,12.1,1e+05,0
8,0.2,34,19.4,15.2,11.9,1,100230,0
7,0.8,43,17,15.4,11.4,2.3,100960,0
7,0.3,35,15.6,14.6,12.1,0.6,101590,0
3,9,108,18.1,11.4,7.1,0,102160,0
4,7,94,14.7,14.2,10.2,0.6,101900,0
7,0,25,19.1,12.8,10.9,4.1,101860,0
7,2.2,55,14.8,15.2,11.2,2.9,100690,0
7,2.5,57,16.2,14,13.1,1.8,99460,0
7,3.5,64,15.6,13.3,10.4,3.4,100410,0
6,6,81,17.8,13,10.3,4.4,101450,0
5,6.1,80,14.6,14.6,11.3,0,101610,0
6,1.4,43,14.4,11.1,7.6,0.3,101540,0
6,0,22,13.6,11.8,9.1,9.2,100410,0
3,7.3,84,12.7,9.7,5.8,1.5,100640,0
5,3.1,55,11,9.4,6,0,99780,0
5,2.7,52,10.3,6.4,1.7,0.2,99670,0
2,7.7,83,12.7,5.9,1.5,0,100780,0
7,0.2,25,14.8,7.8,2.8,4,100770,0
7,0.3,27,12,11.4,7.9,1.7,99940,0
5,2.3,46,14.5,7.6,3.3,5.3,101350,0
7,0,19,16,10.2,5.8,1.3,100980,0
5,4.3,58,16.1,13.6,11.1,0,101470,0
4,7.6,75,8.6,11.5,6.9,0.1,102190,0
0,0,19,9.6,6.8,5,0.1,102870,0
NA,0,18,11.5,7.8,6,0,102950,0
7,0,18,10.8,8.9,6.3,0,102720,0
0,7.8,72,9,7.4,3.9,0,102040,0
6,0.6,26,12.6,5.7,2.4,0,101180,0
4,3.9,50,12.8,8.6,4.5,0,100900,0
5,4.5,53,11.9,9.4,6,0,101030,0
7,0,17,9.7,9.4,7,0,101030,0
8,0,16,9.5,8,6.2,0,100940,0
3,6.8,62,7.8,8.2,6.9,0,101560,0
2,7.5,65,7.8,5,2.2,0,101830,0
4,3.6,45,6.2,2.4,-3.1,0,101290,0
2,7.9,65,6.6,2.7,-0.8,0,102280,0
1,7.4,62,7.3,0.5,-5.6,0.1,102450,0
1,6.7,58,6.5,2.1,-3.1,0,102170,0
6,0,15,8.3,1.4,-3.6,0,102520,0
1,7.2,59,8,4.4,0.4,0,102900,0
2,6.2,54,4.2,3.6,-0.7,0,103030,0
3,6.2,51,6.2,1.2,-1.8,0.1,103530,0
8,0,13,5.3,2.8,-0.7,0,103860,0
6,3.6,39,7.6,3.2,1.2,0,103630,0
7,1.5,27,9.4,4.2,0.8,0,103380,0
6,1.3,25,9,6.8,4.1,0,103230,0
7,0,13,7.9,6.5,4,0,102790,0
7,0,13,7.1,6.4,4.8,0,102580,0
7,0,13,7.2,6.3,5.5,0,102230,0
4,2.6,32,6.5,4,0.9,0,102210,0
6,0,12,8.4,3.9,1.3,0,102160,0
6,3.1,34,9.2,5.5,2.6,4.8,101400,0
7,0,12,11.7,5.6,1.9,6.7,99920,0
6,0,12,13.6,7.6,3.6,26.7,98970,0
7,0.4,17,12.9,9.6,5.6,2.3,98210,0
7,0,12,13.7,9.4,6,19.7,98840,0
7,0.1,14,12.3,9.9,6.1,6.4,97850,0
6,0.3,16,11.2,11.1,9.9,3.8,97310,0
6,0,12,12.2,8.8,6.4,7.6,98280,0
7,1.9,27,14.5,7.6,3.1,8.7,99890,0
7,0.7,19,14.3,9.4,4.2,19.6,99300,0
5,3.5,35,9,12.2,10,1.2,99490,0
4,3.6,36,11.9,8,7,0.1,100360,0
6,2.5,30,12.9,7.6,3.3,6.2,101190,0
7,0,12,11.5,8.8,4.6,3.8,100570,0
6,0,12,10.1,10.2,8.9,1.5,100390,0
6,2.3,29,8.5,7.2,4.4,0,101330,0
7,0,12,7,6.4,4.2,0,101370,0
7,0,12,5.3,6.5,6,0,101910,0
8,0,12,4.9,5,4.7,0,101990,0
8,0,12,4.4,4.4,3.9,0,102080,0
8,0,13,6.4,3.8,3.3,0.1,101930,0
8,0,13,9.9,4.5,2.6,1.5,101600,0
6,0,13,5.5,5.2,0.4,0,101780,0
7,0,13,8.5,4,2.4,0,101690,0
6,2.3,31,10.2,5.3,2.1,0,102030,0
7,0,13,12,6.6,3.1,0.5,102150,0
8,0,13,9.7,9.3,6.6,12.2,101850,0
6,0.2,17,10.4,6.8,4,1,102580,0
6,6.1,51,11,7.1,3.8,0,103130,0
7,0,14,11,6.8,2.7,0.1,103310,0
7,0.3,18,12,9.8,8.5,0,102780,0
6,1.6,29,8.8,10.5,9,0,102580,0
7,1.1,25,8.1,7.2,5.7,3.9,102360,0
2,7.1,58,10.2,4.3,0.5,0.1,102640,0
4,0.4,20,13.2,5.1,0,0.6,102190,0
8,0,15,12.2,8.8,4.3,0,102040,0
7,0,15,9.7,11,9.7,1.2,102060,0
4,6.4,57,9.5,8.4,7.2,0,102130,0
3,7.5,63,10.2,5,0.4,0,102770,0
6,0,16,11.8,6.4,2.5,0.3,102080,0
6,1.3,30,12.3,7.4,3,0,102510,0
8,0,16,12.5,9,5.7,3.1,102620,0
7,3.1,43,11.1,11.5,10.5,4,102210,0
8,0,17,12.5,9.8,8.5,4.1,100560,0
4,6.8,65,11.8,7.8,3.1,3.7,100570,0
7,0.5,25,7.4,8,4.1,4.8,98410,0
5,3.6,49,9.9,5.2,3,0,99460,0
6,0,18,8.8,5.8,1.6,6.5,99430,0
4,6.4,66,9.5,6.2,3.5,1.3,99090,0
7,0,18,11.1,6.4,3.2,8.4,99480,0
6,2.8,46,9.7,8.8,6.6,10.5,99000,0
7,0.1,22,9.8,8.5,7.3,3.3,98850,0
6,1.6,38,10.4,7.9,6,9.9,99560,0
3,6.3,71,9.3,7.7,5,8.9,99930,0
5,1.6,39,11.6,7.4,5.5,15.9,100450,0
6,0.1,23,13.5,6.8,1.9,0,101830,0
6,2.7,50,12.7,11,8.6,0,101690,0
5,1.3,39,14.4,9.6,6.5,13.9,100620,0
8,0,21,10.3,11.4,8.5,7.1,99660,0
3,8.7,91,11.3,8.4,6.6,0,101260,0
5,4.2,64,12.4,7.8,4.4,0,102510,0
7,0.1,26,9,8.9,5.4,4,100210,0
6,0.1,26,8.5,5.6,2.1,8.1,98970,0
3,8.2,94,10.8,5.4,2.4,0,98520,0
7,0,24,6.9,6.2,1.7,5,99110,0
8,0,24,8.6,5.6,4.2,7.5,99400,0
5,7.1,91,11.3,6.2,3.9,0,100240,0
5,8.5,101,13.7,5.4,-0.5,0,101010,0
8,0.5,36,12.3,8,2.2,1.5,100640,0
5,6.2,89,13.1,8.8,5.2,0,100970,0
8,0.1,30,14.5,9,4.8,0.2,100850,0
8,0,27,11.7,12.6,10.6,1.7,101560,0
5,6.9,98,15.7,10.8,9.8,0,102450,0
4,8.9,113,17.8,10.8,6,0,103420,0
1,8.2,110,13.9,11.8,5.8,0,102890,0
7,0,29,12,11.6,9.3,0.6,101760,0
5,2.5,65,10.8,9,5.9,4,100680,0
6,6.3,100,8.5,9.4,7.9,1.1,99240,0
4,4.2,84,12.3,6.2,4,0.2,99660,0
6,0,31,8.4,8.3,4.3,2.7,99640,0
3,7.3,123,8.9,4.8,1.2,0.3,100750,0
2,8.9,138,10.3,4.2,-0.6,0,103290,0
3,7.2,125,11.1,5.2,0.1,0,104300,0
7,0.1,41,11,7.8,4.4,0,103890,0
7,0.4,48,12.3,8.6,6.3,0,103030,0
7,1.1,62,11.1,9.6,6.8,0,102180,0
7,0,38,15,9.6,8.1,0,102130,0
6,6.6,128,12.2,9.8,4.5,0,101700,0
7,5.4,117,15.6,9.4,6.6,0,102380,0
7,4.2,106,15.1,11,6.5,0,102810,0
7,2.8,90,14.6,12,8.9,0,102670,0
5,8.3,151,11.5,8.9,3.2,0,102730,0
6,0,42,14.5,7.6,3.6,0.8,102210,0
4,7,141,14.2,8.5,2.5,0,103020,0
4,8.1,154,17.3,9.6,5.1,0,103270,0
4,8.5,160,22,10.2,3.2,0,103070,0
5,9.2,168,21.1,14.4,6.9,0,102710,0
4,9.6,174,13.5,14.3,7.5,0,102500,0
8,0,46,15.3,12.8,12.1,3.3,102400,0
7,4.7,125,14.9,10,4.8,0,102170,0
8,0.2,55,13.6,10.4,6,0,101540,0
5,7,154,12.8,11.1,8.6,0,102000,0
6,1.3,80,13,8.2,3.5,0,102300,0
6,2,93,10.5,10.8,8.7,1,101750,0
4,4.6,131,9.5,6.6,2.8,1.5,102670,0
5,6.8,158,10.4,5.5,1.5,0,103100,0
5,5,138,12.1,5.8,1.2,0,102760,0
5,2.5,105,13.5,8.4,4.6,0,102770,0
5,5.3,145,17.5,6.8,0.1,0,103400,0
3,10.5,206,18.3,11,4.5,0,103540,0
0,10,202,21.2,12.1,5.9,0,103230,0
3,9.2,195,17.2,12.5,3.8,0.2,101810,0
7,1.7,97,9.6,12.7,8.2,6,100210,0
5,6.2,163,8.6,5.2,0.7,0.1,100560,0
2,9.5,204,10.9,3.7,-1.2,0,101680,0
1,11.5,228,11.3,4.6,-1.8,0,101890,0
1,11.6,231,12.8,5.4,-0.5,0,101390,0
3,9.7,211,11.2,8.2,3.6,0,101750,0
3,10,216,11.6,7,2.9,0,102460,0
2,11.5,235,15.3,6,0.5,0,102090,0
6,4.3,147,15.7,9.5,3.7,0,101270,0
6,5.4,164,16.1,10.4,5,0,101530,0
7,4.1,146,9.3,12.8,9.4,3,101530,0
6,3,130,11.2,8.4,7.6,7.5,100720,0
5,5.2,165,12.9,5.8,0.3,0.6,100680,0
4,9.9,227,12.2,8.2,3.5,0,100680,0
4,9.6,224,12.2,7.2,2.2,2.2,101420,0
5,9,219,12.5,6.6,1,3,101540,0
5,9.1,221,12.8,7.2,1.8,1.9,101710,0
6,6.6,190,12.9,9,5.2,0.5,100870,0
7,3.4,144,16.9,8,3,0.9,101280,0
6,7.1,199,16.1,12.2,7.5,3.1,101340,0
6,4.2,158,17.3,12.2,8.4,0,101310,0
4,7.9,213,18.2,12.4,7.4,0,101580,0
2,11.5,259,20.3,12.2,6.1,0,101800,0
2,10.6,250,13.8,12.8,5.2,0,102200,0
7,0.3,83,14.1,10.8,7.7,0.7,101960,0
3,12.9,280,17.9,9.4,4.7,0,102510,0
2,13.1,284,22.5,10.6,3.2,0,102890,0
1,13.3,288,23.1,14.4,6.3,0,102820,0
2,13.6,293,24,17,10.9,0,102910,0
1,13.8,296,26.2,17.6,11.3,0,103140,0
0,13.9,299,28.1,17.6,8.9,0,103180,0
1,13.5,296,26.9,20,12,0,102880,0
0,13.9,302,27.2,19.1,11.3,0,102490,0
0,13.5,298,26,19,10.9,0,102050,0
1,12.7,290,18,18.9,11.8,0,101590,0
3,11.1,271,19.4,13.4,8.8,0,101580,0
3,10.5,264,15.8,13.1,6.8,0,101620,0
7,0.3,90,15.4,12.9,10,1.4,101540,0
6,4.1,173,14,11.1,6.8,2.7,101270,0
7,0.6,100,15.9,10.2,6.3,0,101220,0
6,3.8,169,17.2,13,10,0,101270,0
5,4.8,187,20.2,12.4,7.7,0,101660,0
5,7.8,233,22.1,13.8,7.3,0,101630,0
6,12.3,294,21,17.3,12.5,0,101400,0
5,5.3,197,21.5,15.8,10.7,0,101600,0
4,12.6,300,14.5,14.6,7.6,0,102010,0
6,4.4,183,16.9,12,9.5,0,102390,0
4,12.2,297,19.5,12,7,0,102440,0
5,7.2,229,20.8,13,6.6,0,102150,0
6,7.2,229,18.7,14.8,8.8,0,101840,0
2,12.9,308,21.8,12.6,6.4,0,101950,0
4,8.4,248,19,14.3,6.8,0,101880,0
3,13.8,321,17.5,14.6,10.3,0,102180,0
4,13.7,320,18.3,11.4,5.4,0,102660,0
2,14.7,333,21.6,12.2,6.1,0,102830,0
3,13.7,321,22,13.8,5.9,0,102860,0
5,10.6,282,21.5,16.2,10.4,0,103010,0
7,1.1,121,19,16.3,11.1,0,102490,0
7,0.1,89,24.4,15.4,11.8,0,102020,0
7,12.5,308,23.6,18.3,12.2,0,101930,0
7,2.4,153,18.8,18,12.5,5.4,101220,0
6,6.8,230,16.9,14.3,9.8,0,100910,0
6,1.2,126,19.2,14.6,12.2,1.7,100550,0
4,13.1,317,16,13.2,7.3,0,100820,0
5,0.5,105,16.9,11.8,7.6,1.8,100990,0
6,1.2,126,18.5,13.6,10.2,0,100690,0
6,3.4,175,15.1,12,5.6,1.8,100600,0
6,2.6,159,19.4,11.2,7.3,3.6,100740,0
6,6.8,232,19.6,14,8.7,0.7,101280,0
6,5.3,209,14.5,15.8,12,0,101910,0
7,0,81,14.5,13.2,11.8,0,102140,0
7,0,81,14.8,11,7.5,0,102210,0
7,0.1,89,17.4,12.3,9.8,0,102400,0
8,0,81,20,14.2,11.1,0,102180,0
6,1.5,135,21.3,15.1,10.2,0,102070,0
7,0.7,113,24.1,16.2,11.2,0,101890,0
7,7.2,240,20.3,17.6,11.1,0,101400,0
6,4.6,198,22,16.4,12.6,1.6,100870,0
4,10.9,292,21.1,17.4,12.7,0,100860,0
4,11,293,16.1,15.6,10,1.2,100860,0
6,3.9,185,20.8,13.6,11.2,11.2,99950,0
5,6.5,229,19.4,15.8,10.7,2.3,99890,0
4,7.2,240,18.4,15,10.5,4.9,101230,0
5,5,205,23.3,13.8,9.2,0,101980,0
7,2.2,151,23.2,19.2,15.1,0,102140,0
7,1.5,135,25.1,19.4,15.5,0,101890,0
6,7.1,238,20.2,20.4,15.8,0,101280,0
5,4.2,190,23.5,15.4,10.7,0,101600,0
5,8,251,21.7,16.7,9.9,1.1,101580,0
6,7.6,245,18.9,18.4,15.1,2.2,100660,0
6,3.4,175,19.6,16,13.1,0,100630,0
5,9.5,271,20.2,13.9,8.2,0,101250,0
3,11,291,18,14,7.8,2,101560,0
7,2.2,150,18.8,14.7,11.4,2.7,100700,0
5,2.9,164,20.2,15.2,11.5,0.5,100060,0
6,4.9,201,23.3,14.4,8.5,1.6,101830,0
8,1.6,136,26.8,17.9,12.5,0,101620,0
5,9.4,268,18.3,21.6,16.4,0,101300,0
5,2.4,153,20.1,15.2,12,0,101550,0
4,8.6,256,27.3,15.4,10.7,0,102490,0
1,15.1,339,27.7,18.3,9.3,0,102820,0
2,9.6,269,26.8,21.7,15.7,0,102570,0
1,14.9,335,24,20.6,14.4,0,102270,0
1,15,336,31.3,18.8,13.5,0,101990,0
4,10.8,283,24.9,22,12.6,0,101820,0
5,3.6,174,26.4,20.8,16.6,0,102290,0
4,6.3,219,27.6,20.5,14.6,0,102720,0
1,14.4,326,30.1,20.8,14.1,0,102730,0
0,14.6,327,31.8,22,14,0,102400,0
0,14.2,322,32.5,23.6,15.5,0,102220,0
1,12.6,302,24,25.1,17.7,0,102220,0
1,11.5,287,24.1,19.6,15.1,0,102560,0
3,12.3,296,23.9,18.8,13.5,0,102610,0
2,13.7,312,25.9,17.6,11.3,0,102460,0
2,13.9,314,24.4,18.6,11.3,0,102180,0
3,10.4,270,26.1,18.2,12,0,101720,0
6,1,113,26,21,15.9,0.1,101160,0
5,7.3,226,25.3,20.5,15,0,101560,0
5,6,206,23.9,19.2,13,0,102050,0
6,2.1,138,27.3,20.4,17,0,102150,0
4,8,233,32.5,21.2,15,0,102470,0
1,13.7,304,34,23.8,15,0,102540,0
1,11.9,282,36.5,26.2,18.4,0,102330,0
0,12.7,290,34.4,27.4,18.3,0,102150,0
2,13.2,295,24.2,26.9,19.4,0,101990,0
5,8.9,241,21.5,19.6,15.1,0,102030,0
4,8.1,229,21.3,17,12.4,0,102240,0
5,6.8,210,25.8,16.5,11.7,0,102540,0
6,9.8,249,27.6,18.5,11.2,0,102540,0
4,13,286,28.2,20.6,13.7,0,102330,0
6,6.7,206,27.5,21.4,14.6,0,102200,0
7,10.1,249,29.4,21,14.5,0,101790,0
4,12.2,273,26,23,16.5,0,101340,0
4,9.7,242,23.9,19.8,13.7,0,101220,0
6,1.1,106,23.6,19.3,14.7,0,101190,0
6,1.2,107,22,19.5,15.4,3.6,100660,0
3,12.1,266,20.5,17.6,13.2,0,101000,0
5,9,228,18.5,15.4,10.4,5.1,101840,0
7,0,64,22.2,15.6,12.8,8.8,101710,0
8,0.2,76,21.6,18.8,15.3,5.5,101360,0
6,10.3,239,22,17.6,13.6,0,101700,0
6,7.1,199,26.7,18.2,14.4,0,102380,0
3,9.1,222,27.6,19.8,12.9,0,102540,0
5,3.8,149,27.8,22.8,18,0,102480,0
3,7.3,197,27.7,22.8,17.9,0,101830,0
5,7.2,195,26.9,22.3,16.9,0,101740,0
5,4.9,162,25.2,21.8,16.8,0.2,101930,0
5,3.1,134,27.7,20.4,15.5,0,101840,0
4,11.3,238,30.3,21.6,15.6,0,101750,0
6,9.1,212,21.8,23,15.6,3.6,101200,0
3,11.7,239,20.9,16.4,10.9,0,101630,0
6,4,144,23.8,15.6,10.4,0,101670,0
6,5.6,158,25.6,19,14.1,0,101870,0
6,8.3,189,24.5,19.9,14.2,0,102110,0
5,3.1,122,20.9,18.6,12.7,0,101780,0
5,7.7,179,20.8,16,11,0,101650,0
7,1.8,99,18.8,14.8,8.9,0,101310,0
5,9.3,193,20.2,15.6,12.3,0,101140,0
6,7.7,175,19.1,15.8,11.5,0,101430,0
5,5.6,149,21.8,14.2,9.2,0,102390,0
2,11.1,206,20.5,14.8,7.7,0,102890,0
5,6,151,21.9,15,9.6,0,102740,0
5,8,172,21.2,16.4,10.9,0,102650,0
4,10.7,197,22.2,16.8,12.4,0,102750,0
2,8.3,171,22.1,16.4,10.5,0,102530,0
4,4.8,132,19.5,16.2,10.4,0,102660,0
5,7.1,156,18.8,16,12.5,0,102940,0
7,0.6,67,15.3,15.4,11.9,0,102560,0
5,1.6,85,22.6,13.2,11,1.9,102060,0
7,2.9,103,17.7,15.2,7.8,1.4,102030,0
5,6.6,145,15.5,16,14.4,0.1,101040,0
6,0.7,66,16.7,10.8,6,0,101050,0
5,8.3,158,15.1,13.2,9.6,2,100400,0
7,0.7,64,16.6,12,9,0,100080,0
5,1.8,82,17.1,12.1,7.6,2.2,100070,0
3,8.6,156,16.7,11.2,5.2,0.5,100600,0
5,9.9,166,17.2,12.6,8.5,0,101440,0
4,8.1,148,17.3,11.8,6.4,0,102560,0
5,7.7,143,21.4,11.3,5.3,0,102850,0
3,9.9,160,18.1,13.4,5.3,0,102410,0
7,0.3,50,20.8,13.8,9.6,8.1,101270,0
7,0.6,56,17.7,17.3,13.8,8.7,100500,0
5,8.6,144,19.5,12.1,6.5,0,101690,0
7,5.6,115,16.2,15.2,10.8,0.5,101480,0
6,0.7,55,17,15.5,14.8,4.9,100490,0
3,8.2,135,17.7,11.1,5.2,3.1,101820,0
8,0,36,18.2,14.2,10.6,0.5,101830,0
6,1.1,60,13.7,15.8,13.5,0.1,100760,0
2,8.6,134,14.5,10.1,6.5,0,101610,0
2,9.3,137,15.5,7.6,0.8,0,102710,0
6,0.5,47,18.9,10.4,5.2,0,102370,0
6,3,79,18.6,14.8,10.6,0,102130,0
5,4.9,96,24.2,15.7,12.8,0,101730,0
1,8.6,125,24,16,7.9,0,101220,0
3,6.6,108,21.6,18.5,13,0,101030,0
6,6.9,109,21.2,18.4,15.2,0,101530,0
6,1.3,55,19.2,17.8,14.3,1.1,100330,0
5,9,121,17.7,16,12.7,0,101060,0
6,0.3,38,15.9,14.9,12.1,14,100790,0
8,0,29,17.8,15,14.2,0.1,100460,0
7,2.7,67,19.1,15.2,12.5,0,100820,0
4,4.7,83,14.7,14.7,10.3,0,101450,0
7,0.1,32,13,13.8,12.8,0,101760,0
7,0.1,31,17.5,11.5,10,0,101610,0
5,4.4,77,16,12.4,7.4,0,100990,0
6,1.2,47,16.4,12.6,9.3,1.6,100670,0
4,5.3,82,12.5,12,7.6,8.1,100310,0
6,2.4,57,13.5,11.4,10.3,7.2,99300,0
6,3.2,63,12.2,10.3,7.1,6.4,99270,0
6,1.1,43,11.1,10.8,9.3,0,97980,0
4,2.5,56,13.9,7.3,3.5,1.8,98260,0
2,6.2,82,14.1,9.2,4.5,0,98770,0
4,5.4,76,12.8,10.7,7.3,0.3,99140,0
2,8.8,95,10,9,5.1,0,100100,0
7,2.5,52,9.6,7,4,0.4,100360,0
2,5.8,75,10,6.4,3.2,0,101140,0
4,5.1,69,10.9,6.6,3.2,0,101710,0
3,4.9,67,11,6.8,2.6,0,102370,0
3,5.5,70,10.3,6.8,2.5,0,103120,0
5,3.2,54,8.6,7.5,4.7,0.1,103090,0
3,5.7,69,13.5,5.6,2.5,0,102530,0
7,0,20,15.2,8.1,2.7,0.2,101830,0
7,0.5,28,13,10.4,5.6,1.7,101500,0
6,0.1,22,14.6,9.8,6.6,1,101980,0
8,0,19,15.6,12.1,9.6,0.5,102120,0
7,0.3,24,14.6,13.8,12.1,2.3,101580,0
6,2.3,42,14.3,12.4,10.3,0,101260,0
6,1.8,38,16.2,11.8,9.2,0.1,102160,0
8,0,18,15.7,12.5,8.8,0.1,101880,0
7,2.1,39,11.4,14.4,13,1.7,101280,0
4,6.1,62,9.5,10.2,9.1,0.1,101390,0
6,0.3,22,8.2,7.2,4.8,1.9,100710,0
4,3.1,44,6.3,5.7,3.2,0,99330,0
6,1.3,31,4.9,3.7,1.1,0.4,100190,0
7,0,16,7.5,3.6,2.2,0,101280,0
7,1.6,33,6.8,4.6,1.6,3.8,100580,0
7,0.4,22,9,4.9,3,0.3,98420,0
5,5.4,54,8.1,5.3,1.6,5.8,99210,0
8,0,15,8.3,6.2,4.4,1.7,100090,0
6,0.8,25,7.9,7.1,5.9,0,101400,0
5,1.1,27,8,5.2,2.4,0,102220,0
7,0,15,8.1,6.2,4.4,0,102380,0
6,1.3,28,8.4,6.2,4.4,0,102860,0
7,0,14,5.6,6.8,5.2,0,103570,0
7,0,13,7.8,4.8,4,0,103520,0
7,0,13,9,6.2,4.5,0,102990,0
3,6.2,50,8.4,4.5,0,0,103080,0
2,6.1,49,6.6,5.2,2,0,103510,0
6,0,13,8,2.4,-1.9,0,103170,0
6,3.8,38,2.5,3.4,-1.2,1.5,101020,0
8,0,13,6.5,1.8,1,3.4,99060,0
7,2.5,31,6.8,2.6,-1.4,6.4,99920,0
8,0,12,9.2,3.8,0.9,0.2,100450,0
7,0.6,19,5.8,7.4,5.5,1,101300,0
4,4,38,6.9,5,4.3,0,101400,0
4,3.2,34,2.5,4.6,2.4,0,102530,0
5,2.2,29,5.4,1.3,0.1,0,103010,0
5,0.2,15,4.5,0.4,-4.6,0.4,102930,0
7,1.7,26,3.7,1,-2.6,0,103310,0
6,0,12,2.2,1.4,-1,0,102960,0
8,0,12,4.6,1.6,1.1,0,102160,0
5,1.7,26,9.6,2.8,1.1,0,102500,0
7,0,12,11.4,4.4,-0.8,4.4,101910,0
8,0,12,11.3,7.9,4.4,0.1,101370,0
8,0,12,10,10.4,9.4,0,101760,0
7,0.7,19,9.5,9.2,8.4,1.5,101520,0
5,1.9,27,9.6,8.8,8.2,1.1,101250,0
5,0,12,12.9,6.6,3.7,14,99790,0
6,0,12,7.2,8.2,3.6,4.4,99190,0
3,6.3,48,11.6,5.8,4.5,0,100280,0
7,0.2,15,9.1,7.5,3.4,5.2,100330,0
7,0,12,9.7,7.5,5.9,6.5,99970,0
3,5,43,9.4,6.3,2.9,0.1,101370,0
6,1.5,25,13.1,6.8,4.2,1.2,101220,0
5,1.3,24,13.1,6.7,0.3,6.1,101030,0
7,0.5,19,9.5,7.4,1.6,7.7,99720,0
5,0.8,21,9.1,7.8,6.1,3.6,100330,0
3,1.8,28,10,5.8,2.4,5.7,100590,0
5,3.6,38,8.5,6.2,2.4,2.2,99830,0
4,4.1,41,8.6,6.1,3.7,6.5,99830,0
5,5.2,46,11.4,6.2,3.7,0.1,99760,0
6,0,13,11.5,7.5,3.6,7.8,99600,0
6,2.6,34,9.3,7.4,3.2,15.6,99640,0
7,1.3,26,7.4,7.2,5,4.1,99850,0
3,2.5,34,6.4,5.5,3.6,2.1,100970,0
5,4.5,45,5.6,3.5,0.6,0,102230,0
0,7.3,59,5.8,1.6,-2.5,0,103720,0
3,7.3,59,4.6,1.3,-3.2,0,103550,0
2,7.2,59,7.2,2.3,0,0,102650,0
1,6.1,55,8.2,2.6,-1.9,0,102270,0
8,0,15,9.1,4.1,0,0.4,102150,0
8,0.1,18,8,7.6,6,6.1,102270,0
4,6.1,57,10,4.6,1.1,0.2,102810,0
7,0,16,9.3,5.8,1.7,0,103450,0
4,5.8,57,6,7.1,4.9,0,103780,0
6,0.3,21,5.9,3.9,1.8,0,104090,0
7,0,17,4.5,4.4,2.8,0,104000,0
8,0,17,3.1,3.1,1.7,0,103730,0
8,0,17,3.5,2.2,1.2,0,103560,0
8,0,17,4,2.4,1.3,0.2,103490,0
8,0,18,5.1,2.6,1.1,0,103610,0
8,0,18,1.9,3.8,2.4,0,103130,0
8,0,18,2.1,1.2,0.6,0,102610,0
8,0,19,3.7,1.3,0.5,0,102430,0
8,0,19,6.4,1.9,0.1,1.3,102330,0
5,1.2,35,4.2,3.4,0.3,0.7,102350,0
6,0.3,25,2.7,1.6,-0.9,0,103020,0
4,0.4,27,3.6,0.4,-2,0,103040,0
6,1.3,37,2.5,0.2,-3.2,0,103400,0
7,0.4,28,-0.6,0.1,-2.3,0.1,103490,0
4,2.1,46,-3.4,-1.2,-1.8,0.4,102920,0
7,0,21,-2.1,-5.4,-7.3,4.9,101720,0
8,0,22,-2.5,-4.2,-6.4,0.5,100520,12
6,0.5,31,2.1,-4.6,-6.8,0,100590,11
6,0.4,31,2.3,-3.4,-8.9,0.4,101200,7
2,6.7,83,2,-1.7,-5.7,0,101800,6
5,1.1,40,3,-1.9,-5.8,5,101930,5
5,0.7,36,6.1,0.2,-2.7,0,102280,5
5,6.4,85,9.1,0.2,-5.6,1.8,102330,4
8,0,25,6.6,3.6,-1.8,0.2,100420,0
5,6.9,91,6.2,3.5,0.4,0,100530,0
5,4.7,76,6.4,3.4,0.5,0,101210,0
6,2.1,55,4.2,3.6,0.7,0,101490,0
1,3.6,69,6.7,-0.4,-5,0,101570,0
7,0,27,8.1,1.8,-3,0.9,100960,0
7,0,28,11.5,6,3.9,1.2,100230,0
6,0.4,37,12.2,7,2.4,3.2,100790,0
8,0,29,12.5,8.8,5.4,0,101490,0
7,0.2,35,11.9,10.8,9.2,1,102030,0
5,5.4,91,10.3,6.7,1.5,0,102430,0
7,0.1,34,9,6.5,2.7,0.2,102000,0
8,0,31,9.9,6.8,4.7,14.2,101560,0
6,3.6,79,8.8,5.8,1.8,0,100990,0
6,1.7,66,7.4,4.6,0.5,0,101280,0
6,0.3,44,12,4.4,1.4,0.3,101150,0
5,7.2,125,11.4,7.8,3.5,0,102030,0
8,0,36,11,7,2.5,1,101600,0
8,0.3,46,14.3,8.9,6.8,6.5,100470,0
8,0.3,47,14.4,11.2,8.1,1.1,99560,0
7,2,75,14.7,11.4,8.4,3.1,99030,0
5,7.9,140,11.6,11.6,8.4,0,98760,0
7,0.1,44,11.4,10.1,8.6,0.1,99570,0
7,0,40,12.1,9.4,7.5,0.9,100540,0
7,0.1,45,12.6,10.2,8.2,0,101090,0
7,0,41,18.7,10.8,9.1,0,101040,0
1,9.7,165,14.1,12.1,5.5,0,101240,0
6,1.5,75,11.7,10.2,6.2,0.4,101310,0
7,0.2,51,14.8,9.6,7.5,0,101010,0
7,0.2,52,12,11.4,7.9,5.4,100120,0
7,1,70,12.9,10,8,0,100160,0
6,5.4,130,16,7.8,2.6,2.7,101380,0
7,1.1,73,12.8,11.8,7.6,0.1,100970,0
8,0,46,13.8,11.7,10.6,0.3,101040,0
5,7.2,155,10.4,10.7,7.6,0,100400,0
4,4.4,124,9.4,6.3,2.2,4,100860,0
